GENE NAME	Gene stable ID	Transcript stable ID	Protein stable ID
TRM8	YDL201W	YDL201W	YDL201W
TAP42	YMR028W	YMR028W	YMR028W
YNL200C	YNL200C	YNL200C	YNL200C
YKR041W	YKR041W	YKR041W	YKR041W
ALD5	YER073W	YER073W	YER073W
THI4	YGR144W	YGR144W	YGR144W
YEA6	YEL006W	YEL006W	YEL006W
YKL225W	YKL225W	YKL225W	YKL225W
SUI2	YJR007W	YJR007W	YJR007W
YBR053C	YBR053C	YBR053C	YBR053C
KEX2	YNL238W	YNL238W	YNL238W
SOL2	YCR073W-A	YCR073W-A	YCR073W-A
YGL109W	YGL109W	YGL109W	YGL109W
APQ13	YJL075C	YJL075C	YJL075C
FLO5	YHR211W	YHR211W	YHR211W
PAC1	YOR269W	YOR269W	YOR269W
YML039W	YML039W	YML039W	YML039W
GTT2	YLL060C	YLL060C	YLL060C
RPL37B	YDR500C	YDR500C	YDR500C
SVS1	YPL163C	YPL163C	YPL163C
YKL118W	YKL118W	YKL118W	YKL118W
SFI1	YLL003W	YLL003W	YLL003W
YBR103C-A	YBR103C-A	YBR103C-A	YBR103C-A
YAL064W-B	YAL064W-B	YAL064W-B	YAL064W-B
ROY1	YMR258C	YMR258C	YMR258C
PGA3	YML125C	YML125C	YML125C
POB3	YML069W	YML069W	YML069W
YOL057W	YOL057W	YOL057W	YOL057W
RPT1	YKL145W	YKL145W	YKL145W
YPL283W-B	YPL283W-B	YPL283W-B	YPL283W-B
MET10	YFR030W	YFR030W	YFR030W
ECL1	YGR146C	YGR146C	YGR146C
MCM10	YIL150C	YIL150C	YIL150C
CDC48	YDL126C	YDL126C	YDL126C
PTC1	YDL006W	YDL006W	YDL006W
YOL083C-A	YOL083C-A	YOL083C-A	YOL083C-A
CSI1	YMR025W	YMR025W	YMR025W
IMA1	YGR287C	YGR287C	YGR287C
HER1	YOR227W	YOR227W	YOR227W
MFG1	YDL233W	YDL233W	YDL233W
MIC10	YCL057C-A	YCL057C-A	YCL057C-A
PRE10	YOR362C	YOR362C	YOR362C
YNL266W	YNL266W	YNL266W	YNL266W
DSK2	YMR276W	YMR276W	YMR276W
RFC1	YOR217W	YOR217W	YOR217W
ADE6	YGR061C	YGR061C	YGR061C
REB1	YBR049C	YBR049C	YBR049C
TUB3	YML124C	YML124C	YML124C
RBD2	YPL246C	YPL246C	YPL246C
DLD2	YDL178W	YDL178W	YDL178W
YOR111W	YOR111W	YOR111W	YOR111W
YLR156W	YLR156W	YLR156W	YLR156W
YLR152C	YLR152C	YLR152C	YLR152C
ATG23	YLR431C	YLR431C	YLR431C
SNZ1	YMR096W	YMR096W	YMR096W
NAR1	YNL240C	YNL240C	YNL240C
RAM2	YKL019W	YKL019W	YKL019W
YGR168C	YGR168C	YGR168C	YGR168C
RPS25A	YGR027C	YGR027C	YGR027C
RMR1	YGL250W	YGL250W	YGL250W
UBX6	YJL048C	YJL048C	YJL048C
COB	Q0105	Q0105	Q0105
SPF1	YEL031W	YEL031W	YEL031W
RPN5	YDL147W	YDL147W	YDL147W
TRK1	YJL129C	YJL129C	YJL129C
BUD19	YJL188C	YJL188C	YJL188C
DPH2	YKL191W	YKL191W	YKL191W
DAD4	YDR320C-A	YDR320C-A	YDR320C-A
SGA1	YIL099W	YIL099W	YIL099W
MCM22	YJR135C	YJR135C	YJR135C
EXO84	YBR102C	YBR102C	YBR102C
YGR161C-C	YGR161C-C	YGR161C-C	YGR161C-C
GAT4	YIR013C	YIR013C	YIR013C
MKC7	YDR144C	YDR144C	YDR144C
LYS12	YIL094C	YIL094C	YIL094C
YIL002W-A	YIL002W-A	YIL002W-A	YIL002W-A
HOF1	YMR032W	YMR032W	YMR032W
AIM2	YAL049C	YAL049C	YAL049C
PEX25	YPL112C	YPL112C	YPL112C
YJL077W-A	YJL077W-A	YJL077W-A	YJL077W-A
CTF18	YMR078C	YMR078C	YMR078C
EXO70	YJL085W	YJL085W	YJL085W
STE6	YKL209C	YKL209C	YKL209C
PMU1	YKL128C	YKL128C	YKL128C
YMR010W	YMR010W	YMR010W	YMR010W
MED8	YBR193C	YBR193C	YBR193C
YCR023C	YCR023C	YCR023C	YCR023C
YAP3	YHL009C	YHL009C	YHL009C
YDL086W	YDL086W	YDL086W	YDL086W
MRM1	YOR201C	YOR201C	YOR201C
YPR109W	YPR109W	YPR109W	YPR109W
NOT3	YIL038C	YIL038C	YIL038C
NTH1	YDR001C	YDR001C	YDR001C
GIP3	YPL137C	YPL137C	YPL137C
YML082W	YML082W	YML082W	YML082W
SYS1	YJL004C	YJL004C	YJL004C
BSC4	YNL269W	YNL269W	YNL269W
NSL1	YPL233W	YPL233W	YPL233W
YOR218C	YOR218C	YOR218C	YOR218C
RDL2	YOR286W	YOR286W	YOR286W
SFG1	YOR315W	YOR315W	YOR315W
YNL010W	YNL010W	YNL010W	YNL010W
AIM19	YIL087C	YIL087C	YIL087C
YJL070C	YJL070C	YJL070C	YJL070C
SKG1	YKR100C	YKR100C	YKR100C
RPS29A	YLR388W	YLR388W	YLR388W
TPM1	YNL079C	YNL079C	YNL079C
GIC1	YHR061C	YHR061C	YHR061C
YLR415C	YLR415C	YLR415C	YLR415C
GRE3	YHR104W	YHR104W	YHR104W
DRS1	YLL008W	YLL008W	YLL008W
CAR1	YPL111W	YPL111W	YPL111W
YPR123C	YPR123C	YPR123C	YPR123C
YFL067W	YFL067W	YFL067W	YFL067W
AMN1	YBR158W	YBR158W	YBR158W
RRT6	YGL146C	YGL146C	YGL146C
SAH1	YER043C	YER043C	YER043C
YEL077W-A	YEL077W-A	YEL077W-A	YEL077W-A
SMP1	YBR182C	YBR182C	YBR182C
YDL016C	YDL016C	YDL016C	YDL016C
STV1	YMR054W	YMR054W	YMR054W
YPR015C	YPR015C	YPR015C	YPR015C
CHO1	YER026C	YER026C	YER026C
AKR1	YDR264C	YDR264C	YDR264C
YOL036W	YOL036W	YOL036W	YOL036W
PEP5	YMR231W	YMR231W	YMR231W
SCM3	YDL139C	YDL139C	YDL139C
MRPL51	YPR100W	YPR100W	YPR100W
YDR095C	YDR095C	YDR095C	YDR095C
YAP7	YOL028C	YOL028C	YOL028C
DBR1	YKL149C	YKL149C	YKL149C
ABZ1	YNR033W	YNR033W	YNR033W
ROX3	YBL093C	YBL093C	YBL093C
YBR072C-A	YBR072C-A	YBR072C-A	YBR072C-A
AXL1	YPR122W	YPR122W	YPR122W
MDM12	YOL009C	YOL009C	YOL009C
YEL075W-A	YEL075W-A	YEL075W-A	YEL075W-A
DSE1	YER124C	YER124C	YER124C
YBR209W	YBR209W	YBR209W	YBR209W
PUP2	YGR253C	YGR253C	YGR253C
YHR214C-D	YHR214C-D	YHR214C-D	YHR214C-D
ENB1	YOL158C	YOL158C	YOL158C
PST1	YDR055W	YDR055W	YDR055W
SGS1	YMR190C	YMR190C	YMR190C
TMA17	YDL110C	YDL110C	YDL110C
SWT21	YNL187W	YNL187W	YNL187W
GOR1	YNL274C	YNL274C	YNL274C
RSB1	YOR049C	YOR049C	YOR049C
YGR051C	YGR051C	YGR051C	YGR051C
YMR027W	YMR027W	YMR027W	YMR027W
PRE9	YGR135W	YGR135W	YGR135W
AGE2	YIL044C	YIL044C	YIL044C
CPR7	YJR032W	YJR032W	YJR032W
YPL257W-B	YPL257W-B	YPL257W-B	YPL257W-B
YJL211C	YJL211C	YJL211C	YJL211C
RAD30	YDR419W	YDR419W	YDR419W
IPP1	YBR011C	YBR011C	YBR011C
ALG1	YBR110W	YBR110W	YBR110W
YEL028W	YEL028W	YEL028W	YEL028W
NNF2	YGR089W	YGR089W	YGR089W
TIR4	YOR009W	YOR009W	YOR009W
IRC20	YLR247C	YLR247C	YLR247C
YEL067C	YEL067C	YEL067C	YEL067C
HEL2	YDR266C	YDR266C	YDR266C
SPO24	YPR036W-A	YPR036W-A	YPR036W-A
EMI1	YDR512C	YDR512C	YDR512C
RKM1	YPL208W	YPL208W	YPL208W
HMG2	YLR450W	YLR450W	YLR450W
GAL80	YML051W	YML051W	YML051W
HSH49	YOR319W	YOR319W	YOR319W
BUD3	YCL014W	YCL014W	YCL014W
YGL117W	YGL117W	YGL117W	YGL117W
AUA1	YFL010W-A	YFL010W-A	YFL010W-A
ROM2	YLR371W	YLR371W	YLR371W
LHP1	YDL051W	YDL051W	YDL051W
YAL056C-A	YAL056C-A	YAL056C-A	YAL056C-A
VPS13	YLL040C	YLL040C	YLL040C
YKR070W	YKR070W	YKR070W	YKR070W
LRP1	YHR081W	YHR081W	YHR081W
PSF2	YJL072C	YJL072C	YJL072C
YDR090C	YDR090C	YDR090C	YDR090C
CKA2	YOR061W	YOR061W	YOR061W
YOR318C	YOR318C	YOR318C	YOR318C
ENA5	YDR038C	YDR038C	YDR038C
CLN2	YPL256C	YPL256C	YPL256C
ENA1	YDR040C	YDR040C	YDR040C
YNL024C	YNL024C	YNL024C	YNL024C
GYP1	YOR070C	YOR070C	YOR070C
REE1	YJL217W	YJL217W	YJL217W
YLL066W-B	YLL066W-B	YLL066W-B	YLL066W-B
SPC105	YGL093W	YGL093W	YGL093W
AFG2	YLR397C	YLR397C	YLR397C
SPS1	YDR523C	YDR523C	YDR523C
YHL017W	YHL017W	YHL017W	YHL017W
MTC2	YKL098W	YKL098W	YKL098W
SAT4	YCR008W	YCR008W	YCR008W
DED1	YOR204W	YOR204W	YOR204W
YMR046W-A	YMR046W-A	YMR046W-A	YMR046W-A
MBF1	YOR298C-A	YOR298C-A	YOR298C-A
GPD2	YOL059W	YOL059W	YOL059W
CLP1	YOR250C	YOR250C	YOR250C
CLD1	YGR110W	YGR110W	YGR110W
MUP3	YHL036W	YHL036W	YHL036W
SEY1	YOR165W	YOR165W	YOR165W
EMC2	YJR088C	YJR088C	YJR088C
POL4	YCR014C	YCR014C	YCR014C
SEC61	YLR378C	YLR378C	YLR378C
YHR020W	YHR020W	YHR020W	YHR020W
RNA1	YMR235C	YMR235C	YMR235C
LSG1	YGL099W	YGL099W	YGL099W
SEC17	YBL050W	YBL050W	YBL050W
YJR039W	YJR039W	YJR039W	YJR039W
YHR069C-A	YHR069C-A	YHR069C-A	YHR069C-A
RPA34	YJL148W	YJL148W	YJL148W
YEL075C	YEL075C	YEL075C	YEL075C
MRPL19	YNL185C	YNL185C	YNL185C
CDC26	YFR036W	YFR036W	YFR036W
UBX4	YMR067C	YMR067C	YMR067C
ALO1	YML086C	YML086C	YML086C
DAD1	YDR016C	YDR016C	YDR016C
MLH1	YMR167W	YMR167W	YMR167W
COX18	YGR062C	YGR062C	YGR062C
PFY1	YOR122C	YOR122C	YOR122C
SDP1	YIL113W	YIL113W	YIL113W
YNL234W	YNL234W	YNL234W	YNL234W
IRC9	YJL142C	YJL142C	YJL142C
ERD1	YDR414C	YDR414C	YDR414C
RSA4	YCR072C	YCR072C	YCR072C
PTR2	YKR093W	YKR093W	YKR093W
HXT7	YDR342C	YDR342C	YDR342C
TEF2	YBR118W	YBR118W	YBR118W
CRH1	YGR189C	YGR189C	YGR189C
VPS16	YPL045W	YPL045W	YPL045W
TMN3	YER113C	YER113C	YER113C
YMR050C	YMR050C	YMR050C	YMR050C
RPL27B	YDR471W	YDR471W	YDR471W
CSM1	YCR086W	YCR086W	YCR086W
RDR1	YOR380W	YOR380W	YOR380W
OTU1	YFL044C	YFL044C	YFL044C
MSC7	YHR039C	YHR039C	YHR039C
ISW1	YBR245C	YBR245C	YBR245C
FAA3	YIL009W	YIL009W	YIL009W
MCM21	YDR318W	YDR318W	YDR318W
YNL046W	YNL046W	YNL046W	YNL046W
SNF7	YLR025W	YLR025W	YLR025W
GDS1	YOR355W	YOR355W	YOR355W
RAD55	YDR076W	YDR076W	YDR076W
DIP5	YPL265W	YPL265W	YPL265W
YGL152C	YGL152C	YGL152C	YGL152C
IRC7	YFR055W	YFR055W	YFR055W
VCX1	YDL128W	YDL128W	YDL128W
YNL013C	YNL013C	YNL013C	YNL013C
YNG2	YHR090C	YHR090C	YHR090C
AHA1	YDR214W	YDR214W	YDR214W
YLR184W	YLR184W	YLR184W	YLR184W
JID1	YPR061C	YPR061C	YPR061C
FOL2	YGR267C	YGR267C	YGR267C
MSH2	YOL090W	YOL090W	YOL090W
TYS1	YGR185C	YGR185C	YGR185C
YIL020C-A	YIL020C-A	YIL020C-A	YIL020C-A
YBR056C-B	YBR056C-B	YBR056C-B	YBR056C-B
YLR169W	YLR169W	YLR169W	YLR169W
AIM32	YML050W	YML050W	YML050W
VPS65	YLR322W	YLR322W	YLR322W
YDR034W-B	YDR034W-B	YDR034W-B	YDR034W-B
NIS1	YNL078W	YNL078W	YNL078W
MRPS8	YMR158W	YMR158W	YMR158W
YLR349W	YLR349W	YLR349W	YLR349W
YKR018C	YKR018C	YKR018C	YKR018C
GPN2	YOR262W	YOR262W	YOR262W
UGO1	YDR470C	YDR470C	YDR470C
COS3	YML132W	YML132W	YML132W
VTC2	YFL004W	YFL004W	YFL004W
YSC84	YHR016C	YHR016C	YHR016C
MRP10	YDL045W-A	YDL045W-A	YDL045W-A
RFC3	YNL290W	YNL290W	YNL290W
JLP2	YMR132C	YMR132C	YMR132C
YBR012W-A	YBR012W-A	YBR012W-A	YBR012W-A
GGA1	YDR358W	YDR358W	YDR358W
HHT1	YBR010W	YBR010W	YBR010W
LCL3	YGL085W	YGL085W	YGL085W
MTL1	YGR023W	YGR023W	YGR023W
ERG6	YML008C	YML008C	YML008C
TGL4	YKR089C	YKR089C	YKR089C
ENT2	YLR206W	YLR206W	YLR206W
YLL059C	YLL059C	YLL059C	YLL059C
YGL088W	YGL088W	YGL088W	YGL088W
RPI1	YIL119C	YIL119C	YIL119C
SNF11	YDR073W	YDR073W	YDR073W
DCI1	YOR180C	YOR180C	YOR180C
DAP1	YPL170W	YPL170W	YPL170W
FLC3	YGL139W	YGL139W	YGL139W
YLR287C	YLR287C	YLR287C	YLR287C
HIS7	YBR248C	YBR248C	YBR248C
YMR290W-A	YMR290W-A	YMR290W-A	YMR290W-A
YAL044W-A	YAL044W-A	YAL044W-A	YAL044W-A
YGL140C	YGL140C	YGL140C	YGL140C
YGR114C	YGR114C	YGR114C	YGR114C
RNR4	YGR180C	YGR180C	YGR180C
CTF19	YPL018W	YPL018W	YPL018W
PLP1	YDR183W	YDR183W	YDR183W
PET100	YDR079W	YDR079W	YDR079W
YBR196C-A	YBR196C-A	YBR196C-A	YBR196C-A
YPL229W	YPL229W	YPL229W	YPL229W
SHO1	YER118C	YER118C	YER118C
MSC2	YDR205W	YDR205W	YDR205W
YGL260W	YGL260W	YGL260W	YGL260W
UBP13	YBL067C	YBL067C	YBL067C
RPL42A	YNL162W	YNL162W	YNL162W
RPC25	YKL144C	YKL144C	YKL144C
YOR093C	YOR093C	YOR093C	YOR093C
YNL284C-B	YNL284C-B	YNL284C-B	YNL284C-B
YGR038C-A	YGR038C-A	YGR038C-A	YGR038C-A
YCT1	YLL055W	YLL055W	YLL055W
GAS2	YLR343W	YLR343W	YLR343W
AEP1	YMR064W	YMR064W	YMR064W
PDX1	YGR193C	YGR193C	YGR193C
VPS71	YML041C	YML041C	YML041C
YOL029C	YOL029C	YOL029C	YOL029C
TIF11	YMR260C	YMR260C	YMR260C
HSL1	YKL101W	YKL101W	YKL101W
SLD7	YOR060C	YOR060C	YOR060C
YMR321C	YMR321C	YMR321C	YMR321C
YJR015W	YJR015W	YJR015W	YJR015W
KSH1	YNL024C-A	YNL024C-A	YNL024C-A
YIM2	YMR151W	YMR151W	YMR151W
YEL073C	YEL073C	YEL073C	YEL073C
UPS3	YDR185C	YDR185C	YDR185C
UGA3	YDL170W	YDL170W	YDL170W
CTF8	YHR191C	YHR191C	YHR191C
CAX4	YGR036C	YGR036C	YGR036C
TCB3	YML072C	YML072C	YML072C
RAD53	YPL153C	YPL153C	YPL153C
SRX1	YKL086W	YKL086W	YKL086W
SSH1	YBR283C	YBR283C	YBR283C
MTC3	YGL226W	YGL226W	YGL226W
RPS18A	YDR450W	YDR450W	YDR450W
FYV8	YGR196C	YGR196C	YGR196C
YPR096C	YPR096C	YPR096C	YPR096C
ATP10	YLR393W	YLR393W	YLR393W
RPD3	YNL330C	YNL330C	YNL330C
PTH1	YHR189W	YHR189W	YHR189W
GRX2	YDR513W	YDR513W	YDR513W
YJR030C	YJR030C	YJR030C	YJR030C
PSD2	YGR170W	YGR170W	YGR170W
SPE3	YPR069C	YPR069C	YPR069C
YRF1-6	YNL339C	YNL339C	YNL339C
TRM7	YBR061C	YBR061C	YBR061C
YDJ1	YNL064C	YNL064C	YNL064C
TIR2	YOR010C	YOR010C	YOR010C
SNF8	YPL002C	YPL002C	YPL002C
RPS8B	YER102W	YER102W	YER102W
RPL27A	YHR010W	YHR010W	YHR010W
BFA1	YJR053W	YJR053W	YJR053W
MUD2	YKL074C	YKL074C	YKL074C
RBG1	YAL036C	YAL036C	YAL036C
YGR126W	YGR126W	YGR126W	YGR126W
YKR023W	YKR023W	YKR023W	YKR023W
RRP14	YKL082C	YKL082C	YKL082C
MPO1	YGL010W	YGL010W	YGL010W
NVJ1	YHR195W	YHR195W	YHR195W
CDH1	YGL003C	YGL003C	YGL003C
YGR237C	YGR237C	YGR237C	YGR237C
FKH1	YIL131C	YIL131C	YIL131C
INM2	YDR287W	YDR287W	YDR287W
YKL044W	YKL044W	YKL044W	YKL044W
DBF20	YPR111W	YPR111W	YPR111W
MIX17	YMR002W	YMR002W	YMR002W
KIN1	YDR122W	YDR122W	YDR122W
YOR296W	YOR296W	YOR296W	YOR296W
SRO77	YBL106C	YBL106C	YBL106C
YHR032C-A	YHR032C-A	YHR032C-A	YHR032C-A
SHE4	YOR035C	YOR035C	YOR035C
VPS64	YDR200C	YDR200C	YDR200C
RRT14	YIL127C	YIL127C	YIL127C
PRS4	YBL068W	YBL068W	YBL068W
YIR042C	YIR042C	YIR042C	YIR042C
RTC5	YOR118W	YOR118W	YOR118W
GPI12	YMR281W	YMR281W	YMR281W
SEC8	YPR055W	YPR055W	YPR055W
GAL10	YBR019C	YBR019C	YBR019C
YNL103W-A	YNL103W-A	YNL103W-A	YNL103W-A
ABP140	YOR239W	YOR239W	YOR239W
NTH2	YBR001C	YBR001C	YBR001C
TRE2	YOR256C	YOR256C	YOR256C
RTR1	YER139C	YER139C	YER139C
CDC28	YBR160W	YBR160W	YBR160W
NAS6	YGR232W	YGR232W	YGR232W
YNL174W	YNL174W	YNL174W	YNL174W
PLB2	YMR006C	YMR006C	YMR006C
SSZ1	YHR064C	YHR064C	YHR064C
PAI3	YMR174C	YMR174C	YMR174C
PAP1	YKR002W	YKR002W	YKR002W
RPB2	YOR151C	YOR151C	YOR151C
VPS30	YPL120W	YPL120W	YPL120W
AIM39	YOL053W	YOL053W	YOL053W
CCL1	YPR025C	YPR025C	YPR025C
PAU18	YLL064C	YLL064C	YLL064C
TVP38	YKR088C	YKR088C	YKR088C
HRP1	YOL123W	YOL123W	YOL123W
PAN2	YGL094C	YGL094C	YGL094C
YPS3	YLR121C	YLR121C	YLR121C
YDR431W	YDR431W	YDR431W	YDR431W
PDC2	YDR081C	YDR081C	YDR081C
PGK1	YCR012W	YCR012W	YCR012W
UIP5	YKR044W	YKR044W	YKR044W
ADE12	YNL220W	YNL220W	YNL220W
SAY1	YGR263C	YGR263C	YGR263C
MNN5	YJL186W	YJL186W	YJL186W
YIL024C	YIL024C	YIL024C	YIL024C
MED1	YPR070W	YPR070W	YPR070W
YJR084W	YJR084W	YJR084W	YJR084W
RSM18	YER050C	YER050C	YER050C
PSR2	YLR019W	YLR019W	YLR019W
YMR087W	YMR087W	YMR087W	YMR087W
DOS2	YDR068W	YDR068W	YDR068W
SPR3	YGR059W	YGR059W	YGR059W
YER046W-A	YER046W-A	YER046W-A	YER046W-A
PET309	YLR067C	YLR067C	YLR067C
YMR082C	YMR082C	YMR082C	YMR082C
VMA5	YKL080W	YKL080W	YKL080W
TMA108	YIL137C	YIL137C	YIL137C
SSA3	YBL075C	YBL075C	YBL075C
RAI1	YGL246C	YGL246C	YGL246C
EDC2	YER035W	YER035W	YER035W
GGA2	YHR108W	YHR108W	YHR108W
UTP14	YML093W	YML093W	YML093W
DYN3	YMR299C	YMR299C	YMR299C
YNL146W	YNL146W	YNL146W	YNL146W
ISN1	YOR155C	YOR155C	YOR155C
MRF1	YGL143C	YGL143C	YGL143C
LAP3	YNL239W	YNL239W	YNL239W
COX19	YLL018C-A	YLL018C-A	YLL018C-A
YNR073C	YNR073C	YNR073C	YNR073C
BCK1	YJL095W	YJL095W	YJL095W
CYK3	YDL117W	YDL117W	YDL117W
EFG1	YGR271C-A	YGR271C-A	YGR271C-A
RSF1	YMR030W	YMR030W	YMR030W
YOL075C	YOL075C	YOL075C	YOL075C
GPM3	YOL056W	YOL056W	YOL056W
YML053C	YML053C	YML053C	YML053C
YCR045W-A	YCR045W-A	YCR045W-A	YCR045W-A
TIM44	YIL022W	YIL022W	YIL022W
YBL005W-A	YBL005W-A	YBL005W-A	YBL005W-A
IRC21	YMR073C	YMR073C	YMR073C
HTB1	YDR224C	YDR224C	YDR224C
YHL048C-A	YHL048C-A	YHL048C-A	YHL048C-A
RAD3	YER171W	YER171W	YER171W
GRX6	YDL010W	YDL010W	YDL010W
AAH1	YNL141W	YNL141W	YNL141W
ARP10	YDR106W	YDR106W	YDR106W
YHR078W	YHR078W	YHR078W	YHR078W
CCC2	YDR270W	YDR270W	YDR270W
OCA6	YDR067C	YDR067C	YDR067C
IRR1	YIL026C	YIL026C	YIL026C
NUP1	YOR098C	YOR098C	YOR098C
SEC9	YGR009C	YGR009C	YGR009C
MRPL32	YCR003W	YCR003W	YCR003W
YGR204C-A	YGR204C-A	YGR204C-A	YGR204C-A
YJL175W	YJL175W	YJL175W	YJL175W
PSP2	YML017W	YML017W	YML017W
NAB2	YGL122C	YGL122C	YGL122C
VAC8	YEL013W	YEL013W	YEL013W
ECM16	YMR128W	YMR128W	YMR128W
SEC22	YLR268W	YLR268W	YLR268W
YER160C	YER160C	YER160C	YER160C
POL5	YEL055C	YEL055C	YEL055C
CBS1	YDL069C	YDL069C	YDL069C
KAR5	YMR065W	YMR065W	YMR065W
YIR020W-A	YIR020W-A	YIR020W-A	YIR020W-A
ALD3	YMR169C	YMR169C	YMR169C
SEC6	YIL068C	YIL068C	YIL068C
YLR125W	YLR125W	YLR125W	YLR125W
REH1	YLR387C	YLR387C	YLR387C
DPM1	YPR183W	YPR183W	YPR183W
YGR012W	YGR012W	YGR012W	YGR012W
YOL024W	YOL024W	YOL024W	YOL024W
BUD2	YKL092C	YKL092C	YKL092C
YNL095C	YNL095C	YNL095C	YNL095C
DSF2	YBR007C	YBR007C	YBR007C
NTG1	YAL015C	YAL015C	YAL015C
HXK2	YGL253W	YGL253W	YGL253W
SPC29	YPL124W	YPL124W	YPL124W
RTN1	YDR233C	YDR233C	YDR233C
MDM20	YOL076W	YOL076W	YOL076W
LIP5	YOR196C	YOR196C	YOR196C
UTR2	YEL040W	YEL040W	YEL040W
YCR075W-A	YCR075W-A	YCR075W-A	YCR075W-A
RAD50	YNL250W	YNL250W	YNL250W
YMR252C	YMR252C	YMR252C	YMR252C
RPS24A	YER074W	YER074W	YER074W
YDR269C	YDR269C	YDR269C	YDR269C
MVB12	YGR206W	YGR206W	YGR206W
MRPL15	YLR312W-A	YLR312W-A	YLR312W-A
IME2	YJL106W	YJL106W	YJL106W
HYM1	YKL189W	YKL189W	YKL189W
YER152C	YER152C	YER152C	YER152C
MXR2	YCL033C	YCL033C	YCL033C
PRP18	YGR006W	YGR006W	YGR006W
YOR041C	YOR041C	YOR041C	YOR041C
RRT12	YCR045C	YCR045C	YCR045C
GAA1	YLR088W	YLR088W	YLR088W
YOL131W	YOL131W	YOL131W	YOL131W
YPL041C	YPL041C	YPL041C	YPL041C
PIR3	YKL163W	YKL163W	YKL163W
PTC6	YCR079W	YCR079W	YCR079W
MRPS18	YNL306W	YNL306W	YNL306W
NCE102	YPR149W	YPR149W	YPR149W
AFB1	YLR040C	YLR040C	YLR040C
HMT1	YBR034C	YBR034C	YBR034C
MF(ALPHA)1	YPL187W	YPL187W	YPL187W
SLT2	YHR030C	YHR030C	YHR030C
ATO3	YDR384C	YDR384C	YDR384C
YPR108W-A	YPR108W-A	YPR108W-A	YPR108W-A
FAR3	YMR052W	YMR052W	YMR052W
RPS14A	YCR031C	YCR031C	YCR031C
ASN2	YGR124W	YGR124W	YGR124W
SIM1	YIL123W	YIL123W	YIL123W
ATG27	YJL178C	YJL178C	YJL178C
DDP1	YOR163W	YOR163W	YOR163W
ETT1	YOR051C	YOR051C	YOR051C
YLR352W	YLR352W	YLR352W	YLR352W
WSC3	YOL105C	YOL105C	YOL105C
YHR214C-B	YHR214C-B	YHR214C-B	YHR214C-B
YKL018C-A	YKL018C-A	YKL018C-A	YKL018C-A
YER090C-A	YER090C-A	YER090C-A	YER090C-A
YDR354C-A	YDR354C-A	YDR354C-A	YDR354C-A
YPL251W	YPL251W	YPL251W	YPL251W
MRD1	YPR112C	YPR112C	YPR112C
DBP6	YNR038W	YNR038W	YNR038W
ARF1	YDL192W	YDL192W	YDL192W
YGR121W-A	YGR121W-A	YGR121W-A	YGR121W-A
YLR334C	YLR334C	YLR334C	YLR334C
TDA6	YPR157W	YPR157W	YPR157W
SEC24	YIL109C	YIL109C	YIL109C
MNT2	YGL257C	YGL257C	YGL257C
YFL066C	YFL066C	YFL066C	YFL066C
PRS2	YER099C	YER099C	YER099C
YDR316W-B	YDR316W-B	YDR316W-B	YDR316W-B
YGR161C-D	YGR161C-D	YGR161C-D	YGR161C-D
MAL32	YBR299W	YBR299W	YBR299W
IPI3	YNL182C	YNL182C	YNL182C
CAT2	YML042W	YML042W	YML042W
TIF3	YPR163C	YPR163C	YPR163C
RLP24	YLR009W	YLR009W	YLR009W
RSR1	YGR152C	YGR152C	YGR152C
SEC7	YDR170C	YDR170C	YDR170C
YDL124W	YDL124W	YDL124W	YDL124W
MSW1	YDR268W	YDR268W	YDR268W
TPM2	YIL138C	YIL138C	YIL138C
MET6	YER091C	YER091C	YER091C
MET22	YOL064C	YOL064C	YOL064C
IGO2	YHR132W-A	YHR132W-A	YHR132W-A
SHR5	YOL110W	YOL110W	YOL110W
POM152	YMR129W	YMR129W	YMR129W
ACS2	YLR153C	YLR153C	YLR153C
YGK3	YOL128C	YOL128C	YOL128C
YDR194W-A	YDR194W-A	YDR194W-A	YDR194W-A
YJL016W	YJL016W	YJL016W	YJL016W
BUD20	YLR074C	YLR074C	YLR074C
YJL197C-A	YJL197C-A	YJL197C-A	YJL197C-A
OST3	YOR085W	YOR085W	YOR085W
RPS22A	YJL190C	YJL190C	YJL190C
HRR25	YPL204W	YPL204W	YPL204W
HUA2	YOR284W	YOR284W	YOR284W
SME1	YOR159C	YOR159C	YOR159C
VTC1	YER072W	YER072W	YER072W
ATP16	YDL004W	YDL004W	YDL004W
MSB1	YOR188W	YOR188W	YOR188W
TPK1	YJL164C	YJL164C	YJL164C
DID4	YKL002W	YKL002W	YKL002W
CPT1	YNL130C	YNL130C	YNL130C
UBC6	YER100W	YER100W	YER100W
PCF11	YDR228C	YDR228C	YDR228C
HFD1	YMR110C	YMR110C	YMR110C
EMP47	YFL048C	YFL048C	YFL048C
ENP1	YBR247C	YBR247C	YBR247C
ERR3	YMR323W	YMR323W	YMR323W
YPR117W	YPR117W	YPR117W	YPR117W
SWD2	YKL018W	YKL018W	YKL018W
UBR2	YLR024C	YLR024C	YLR024C
GCN3	YKR026C	YKR026C	YKR026C
NST1	YNL091W	YNL091W	YNL091W
SSA2	YLL024C	YLL024C	YLL024C
STE7	YDL159W	YDL159W	YDL159W
YLR122C	YLR122C	YLR122C	YLR122C
KAP95	YLR347C	YLR347C	YLR347C
