Gene name	NCBI gene (formerly Entrezgene) ID	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID	Gene stable ID
ANKRD49	54851	Q8WVL7	A0A024R398	ENSG00000168876
MORF4L1	10933		B3KTM8	ENSG00000185787
TMC5	79838		H3BN68	ENSG00000103534
IQSEC2	23096		A0A1W2PQS2	ENSG00000124313
ANKRD49	54851		F6R851	ENSG00000168876
CD207	50489	Q9UJ71		ENSG00000116031
TMC5	79838		I3L469	ENSG00000103534
MEGF6	1953		H7C557	ENSG00000162591
ANKRD49	54851		F5H7L0	ENSG00000168876
MEGF6	1953		H7C5N9	ENSG00000162591
ANKRD49	54851		F5GWD9	ENSG00000168876
ANKRD49	54851		F5H227	ENSG00000168876
TMC5	79838		I3L0P3	ENSG00000103534
UBA2	10054	Q9UBT2		ENSG00000126261
ANKRD49	54851		F5H3B3	ENSG00000168876
UBA2	10054		K7EPL2	ENSG00000126261
IQSEC2	23096		A0A1W2PRJ5	ENSG00000124313
IQSEC2	23096		A0A1W2PPE7	ENSG00000124313
TAS1R3	83756	Q7RTX0		ENSG00000169962
C3orf20	84077	Q8ND61		ENSG00000131379
UBA2	10054		K7ESK7	ENSG00000126261
C3orf20	84077	Q8ND61	A0A024R2I4	ENSG00000131379
DCAF11	80344	Q8TEB1		ENSG00000100897
UBA2	10054		U3KQ93	ENSG00000126261
ERRFI1	54206		K7ENI4	ENSG00000116285
ODF1	4956	Q14990		ENSG00000155087
ERRFI1	54206	Q9UJM3	I6S2Y9	ENSG00000116285
DCAF11	80344		H0YNK2	ENSG00000100897
ODF1	4956		E5RH17	ENSG00000155087
ERRFI1	54206		K7EJB4	ENSG00000116285
ERRFI1	54206		K7EMD2	ENSG00000116285
ERRFI1	54206		K7ENN7	ENSG00000116285
DCAF11	80344		H0YL64	ENSG00000100897
DNAAF10	116143	Q96MX6	A0A140VK67	ENSG00000243667
DNAAF10	116143		H7C389	ENSG00000243667
ZCWPW2	152098		C9JFK0	ENSG00000206559
DNAAF10	116143		Q8ND98	ENSG00000243667
IQSEC2	23096		A0A1W2PR28	ENSG00000124313
DNAAF10	116143	Q96MX6		ENSG00000243667
IQSEC2	23096		A0A6Q8PFR7	ENSG00000124313
IQSEC2	23096	Q5JU85		ENSG00000124313
CYP2A13	1553	Q16696		ENSG00000197838
BIRC3	330		H0YCJ5	ENSG00000023445
PEX14	5195	O75381		ENSG00000142655
PEX14	5195		K7EK59	ENSG00000142655
BSPH1	100131137	Q075Z2		ENSG00000188334
PAIP1	10605	Q9H074		ENSG00000172239
DCAF11	80344		H0YN92	ENSG00000100897
ZNF420	147923		K7ERS3	ENSG00000197050
MORF4L1	10933	Q9UBU8		ENSG00000185787
MED30	90390	Q96HR3		ENSG00000164758
SMC2	10592		Q5T821	ENSG00000136824
CPT1B	1375	Q92523	A0A024R4W7	ENSG00000205560
IQSEC2	23096		A0A1W2PQ34	ENSG00000124313
PAIP1	10605		H0YA44	ENSG00000172239
IQSEC2	23096		A0A1W2PR18	ENSG00000124313
ZCWPW2	152098	Q504Y3		ENSG00000206559
IQSEC2	23096		A0A1W2PPD3	ENSG00000124313
ZCWPW2	152098		H7C087	ENSG00000206559
ZCWPW2	152098		H7C0L9	ENSG00000206559
ZCWPW2	152098		H7C0K4	ENSG00000206559
ZNF420	147923		K7ELF6	ENSG00000197050
IQSEC2	23096		A0A1W2PPR2	ENSG00000124313
ZNF420	147923		K7EJW2	ENSG00000197050
IQSEC2	23096		A0A6Q8PG99	ENSG00000124313
ZNF420	147923		K7EPG0	ENSG00000197050
IQSEC2	23096		A0A1W2PQP8	ENSG00000124313
ZNF420	147923	Q8TAQ5		ENSG00000197050
IQSEC2	23096		A0A1W2PR10	ENSG00000124313
ZNF420	147923		K7EQC9	ENSG00000197050
PAIP1	10605		D6REB4	ENSG00000172239
ZNF420	147923		K7ESJ1	ENSG00000197050
CPT1B	1375	Q92523		ENSG00000205560
PAIP1	10605		D6R9H8	ENSG00000172239
PAIP1	10605		D6RJF2	ENSG00000172239
PAIP1	10605		D6RJ02	ENSG00000172239
FGD6		Q6ZV73		ENSG00000180263
CPT1B	1375		H7C0S1	ENSG00000205560
PAIP1	10605		A0A1D5RMS4	ENSG00000172239
BIRC3	330	Q13489		ENSG00000023445
RDH10	157506	Q8IZV5	A0A024R7X6	ENSG00000121039
FGD6			H0YI21	ENSG00000180263
PAIP1	10605		D6RD97	ENSG00000172239
DCAF11	80344		H0YN03	ENSG00000100897
RDH10	157506		E5RHJ9	ENSG00000121039
DCAF11	80344		H0YLX7	ENSG00000100897
RDH10	157506		E5RK48	ENSG00000121039
DCAF11	80344		H0YLH4	ENSG00000100897
BIRC3	330		A0A669KBC7	ENSG00000023445
CPT1B	1375		C9J7C3	ENSG00000205560
PLCH2	9651		V9GY64	ENSG00000149527
ZNF324B	388569	Q6AW86		ENSG00000249471
FGD6			F8VWT6	ENSG00000180263
DCAF11	80344		H0YLB2	ENSG00000100897
ZNF324B	388569		M0R1X9	ENSG00000249471
FGD6			F8VQX5	ENSG00000180263
DCAF11	80344		H0YMF7	ENSG00000100897
ZNF324B	388569		M0R0B1	ENSG00000249471
FGD6			F8VY01	ENSG00000180263
ZNF324B	388569		M0R3B5	ENSG00000249471
DCAF11	80344		H0YMN6	ENSG00000100897
ZNF324B	388569		M0R090	ENSG00000249471
DCAF11	80344		H0YLQ1	ENSG00000100897
DCAF11	80344		H0YLF1	ENSG00000100897
SLC6A11	6538	P48066		ENSG00000132164
ZC3H12C	85463	Q9C0D7		ENSG00000149289
CHKB-CPT1B			H3BT56	ENSG00000254413
DCAF11	80344		H0YM86	ENSG00000100897
ZNF616		Q08AN1		ENSG00000204611
DCAF11	80344		H0YNS2	ENSG00000100897
ZNF616			M0R0C2	ENSG00000204611
ZC3H12C	85463		E9PP00	ENSG00000149289
ZNF616			M0QYU5	ENSG00000204611
DCAF11	80344		H0YNT0	ENSG00000100897
PUS10	150962	Q3MIT2		ENSG00000162927
ZNF616			M0QXF0	ENSG00000204611
SLIT1	6585	O75093		ENSG00000187122
DCAF11	80344		H0YMZ4	ENSG00000100897
SLIT1	6585		Q5T0V0	ENSG00000187122
PUS10	150962		A8MUL8	ENSG00000162927
DCAF11	80344		H0YN21	ENSG00000100897
PUS10	150962		C9JNL8	ENSG00000162927
SLIT1	6585		Q5T0V4	ENSG00000187122
DCAF11	80344		H0YN15	ENSG00000100897
MYO1D	4642	O94832		ENSG00000176658
SLIT1	6585		Q5T0V2	ENSG00000187122
DCAF11	80344		H0YKR8	ENSG00000100897
DCAF11	80344		H0YL29	ENSG00000100897
MORF4L1	10933		H0YNX3	ENSG00000185787
MYO1D	4642		K7EIG7	ENSG00000176658
MORF4L1	10933		H0YLJ3	ENSG00000185787
MORF4L1	10933		H0YMT8	ENSG00000185787
DCAF11	80344		H0YL98	ENSG00000100897
ZNF471	57573	Q9BX82	A0A024R4Q9	ENSG00000196263
MYO1D	4642		J3QRN6	ENSG00000176658
ZNF471	57573	Q9BX82		ENSG00000196263
			H0YL77	ENSG00000259371
ZNF471	57573		K7EPX1	ENSG00000196263
SNX24	28966	Q9Y343		ENSG00000064652
MYO1D	4642		J3QRR2	ENSG00000176658
MORF4L1	10933		H0YLV1	ENSG00000185787
PLCH2	9651	O75038		ENSG00000149527
MORF4L1	10933		H0YM21	ENSG00000185787
SNX24	28966		A8MXB7	ENSG00000064652
FRYL	285527	O94915		ENSG00000075539
MORF4L1	10933		H0YMJ0	ENSG00000185787
MORF4L1	10933		H0YNI8	ENSG00000185787
FRYL	285527		A0A2C9F2R7	ENSG00000075539
MYO1D	4642		J3KRL0	ENSG00000176658
SNX24	28966		H0Y8V0	ENSG00000064652
MORF4L1	10933		H0YNE0	ENSG00000185787
SNX24	28966		H0YA25	ENSG00000064652
			A0A024RC56	ENSG00000173867
SMC2	10592	O95347	A0A024R158	ENSG00000136824
STT3B	201595	Q8TCJ2		ENSG00000163527
PLCH2	9651		B9DI82	ENSG00000149527
WASHC5	9897	Q12768		ENSG00000164961
PSME1	5720		H0YKK6	ENSG00000092010
CREBBP	1387	Q92793		ENSG00000005339
WASHC5	9897		E7EQI7	ENSG00000164961
FRYL	285527		A0A6E1XQM6	ENSG00000075539
FRYL	285527		A0A286YEZ9	ENSG00000075539
RFESD	317671		D6RBY0	ENSG00000175449
CREBBP	1387		A0A1B0GUU0	ENSG00000005339
FRYL	285527		H0Y9X0	ENSG00000075539
WASHC5	9897		E5RFU6	ENSG00000164961
CREBBP	1387		I3L466	ENSG00000005339
SMC2	10592		A0A0C4DGE5	ENSG00000136824
DPH3	285381	Q96FX2		ENSG00000154813
CREBBP	1387		I3L3I5	ENSG00000005339
SPSB1		Q96BD6	A0A024R4G8	ENSG00000171621
FRYL	285527		F2Z2S2	ENSG00000075539
SPSB1			A2A276	ENSG00000171621
RFESD	317671	Q8TAC1		ENSG00000175449
FRYL	285527		A0A669KB90	ENSG00000075539
NET1	10276	Q7Z628	Q5SQI5	ENSG00000173848
CREBBP	1387		I3L293	ENSG00000005339
OR1L4	254973	Q8NGR5		ENSG00000136939
MCFD2	90411	Q8NI22		ENSG00000180398
RFESD	317671	Q8TAC1	A0A024RAR3	ENSG00000175449
CREBBP	1387		I3L0Q1	ENSG00000005339
NET1	10276		Q5SQI6	ENSG00000173848
RFESD	317671		D6RJG8	ENSG00000175449
FRYL	285527		D6R9B9	ENSG00000075539
NET1	10276	Q7Z628	Q5SQI7	ENSG00000173848
CALML5	51806	Q9NZT1		ENSG00000178372
ADAM10	102	O14672	A0A024R5U5	ENSG00000137845
MCFD2	90411		A0A3B3IU18	ENSG00000180398
ADAM10	102		B5MC71	ENSG00000137845
ADAM10	102		H0YK32	ENSG00000137845
LIX1	167410	Q8N485		ENSG00000145721
LIX1	167410		D6RID5	ENSG00000145721
CHKB	1120	Q9Y259	A0A024R4X4	ENSG00000100288
CALML3	810	P27482		ENSG00000178363
MSANTD3-TMEFF1	100526694		A0A0A6YYJ0	ENSG00000251349
SUSD5	26032	O60279		ENSG00000173705
LZIC	84328		K7ES95	ENSG00000162441
SUSD5	26032		H7C2K7	ENSG00000173705
ADAM10	102		H3BS53	ENSG00000137845
MCFD2	90411		H7BZ18	ENSG00000180398
ADAM10	102		H0YNC5	ENSG00000137845
MCFD2	90411		C9JTR4	ENSG00000180398
ADAM10	102		C9J9B4	ENSG00000137845
PPP5C	5536	P53041	A0A024R0Q7	ENSG00000011485
ADAM10	102		H0YK87	ENSG00000137845
MAP3K4	4216	Q9Y6R4		ENSG00000085511
PPP5C	5536		H0YDU8	ENSG00000011485
ABCA13	154664		A0A0A0MT16	ENSG00000179869
LZIC	84328	Q8WZA0	A0A024R4I7	ENSG00000162441
ADAM10	102		A0A087WYG1	ENSG00000137845
RGS20	8601	O76081		ENSG00000147509
MAP3K4	4216		F5H2S6	ENSG00000085511
ASB13		Q8WXK3		ENSG00000196372
PPP5C	5536		A8MU39	ENSG00000011485
ABCA13	154664		F5H7B7	ENSG00000179869
MRPL33	9553	O75394		ENSG00000243147
ABCA13	154664		H7C0U5	ENSG00000179869
ABCA13	154664		H0Y4D2	ENSG00000179869
ABCA13	154664		H7BZI9	ENSG00000179869
MAP3K4	4216		F5H538	ENSG00000085511
MAP3K4	4216		J3KNB8	ENSG00000085511
PLCL2	23228	Q9UPR0		ENSG00000154822
RGS20	8601		E5RGA3	ENSG00000147509
BLMH		Q13867		ENSG00000108578
SLCO4C1	353189	Q6ZQN7		ENSG00000173930
MRPL33	9553		F8WF37	ENSG00000243147
			K7EKS7	ENSG00000285629
SUSD3	203328	Q96L08		ENSG00000157303
PLCL2	23228		H7C276	ENSG00000154822
MAP3K4	4216		F5H4R1	ENSG00000085511
RGS20	8601		E5RH54	ENSG00000147509
BLMH			J3KS79	ENSG00000108578
BLMH			K7ESE8	ENSG00000108578
SUSD3	203328		S4R444	ENSG00000157303
SUSD3	203328		S4R3T3	ENSG00000157303
BLMH			J3KSD8	ENSG00000108578
HES3	390992	Q5TGS1		ENSG00000173673
RGS20	8601		B3KSW4	ENSG00000147509
PSME1	5720	Q06323	A0A0K0K1L8	ENSG00000092010
SUSD3	203328		A0A087WVN2	ENSG00000157303
BLMH			K7ES02	ENSG00000108578
MAPK8IP2	23542	Q13387		ENSG00000008735
BLMH			K7EMJ3	ENSG00000108578
RGS20	8601	O76081	H9NIM5	ENSG00000147509
BLMH			K7ENH5	ENSG00000108578
MAP3K4	4216		F5H1X6	ENSG00000085511
ST8SIA4	7903	Q92187		ENSG00000113532
MAP3K4	4216		F5H534	ENSG00000085511
TRABD2A	129293	Q86V40		ENSG00000186854
TRABD2A	105374836	Q86V40		ENSG00000186854
ST8SIA4	7903		E5RFK3	ENSG00000113532
GC	2638	P02774		ENSG00000145321
ZNF385D		Q9H6B1		ENSG00000151789
PSME1	5720	Q06323		ENSG00000092010
ARSA	410		V9GYR0	ENSG00000100299
ZNF830		Q96NB3		ENSG00000198783
ZNF385D			A0A3B3IUA5	ENSG00000151789
ZNF830			J3QQQ3	ENSG00000198783
GC	2638		D6RF35	ENSG00000145321
			M0QYT0	ENSG00000268083
GC	2638		D6RBJ7	ENSG00000145321
			M0R076	ENSG00000268083
ZNF385D			A0A2R8Y4E5	ENSG00000151789
UBAC1	10422	Q9BSL1	A0A140VK64	ENSG00000130560
ZNF385D			F8WEJ0	ENSG00000151789
TRABD2A	129293		C9IYB5	ENSG00000186854
TRABD2A	105374836		C9IYB5	ENSG00000186854
ZNF385D			A0A2R8YG37	ENSG00000151789
RPS15A	6210	P62244	B2R4W8	ENSG00000134419
PSME1	5720		H0YLU2	ENSG00000092010
GC	2638		D6RF20	ENSG00000145321
NAA11	84779		H0Y8T0	ENSG00000156269
RPS15A	6210		I3L303	ENSG00000134419
RPS15A	6210		I3L246	ENSG00000134419
NAA11	84779	Q9BSU3		ENSG00000156269
BCKDHB	594	P21953		ENSG00000083123
RPS15A	6210		H3BT37	ENSG00000134419
PFN4	375189	Q8NHR9		ENSG00000176732
RPS15A	6210		H3BV27	ENSG00000134419
RNF19A	25897	Q9NV58		ENSG00000034677
VDAC1	7416	P21796	A0A1L1UHR1	ENSG00000213585
PFN4	375189		A0A1D5RMN8	ENSG00000176732
EMC9	51016		H0YNH6	ENSG00000100908
RPS15A	6210		H3BVC7	ENSG00000134419
RPS15A	6210		I3L3P7	ENSG00000134419
BCKDHB	594	P21953	A0A140VKB3	ENSG00000083123
VDAC1	7416		C9JI87	ENSG00000213585
CREB5	9586	Q02930		ENSG00000146592
GDI2	2665	P50395	Q6IAT1	ENSG00000057608
RNF19A	25897		E7ETB2	ENSG00000034677
RNF19A	25897		E7EQV8	ENSG00000034677
EMC9	51016	Q9Y3B6		ENSG00000100908
GDI2	2665		Q5SX91	ENSG00000057608
RNF19A	25897		E7EQ63	ENSG00000034677
NSRP1	84081		J3QRI6	ENSG00000126653
RNF19A	25897		A0A0C4DGD6	ENSG00000034677
TMED7	51014	Q9Y3B3		ENSG00000134970
RNF19A	25897		A3KCU8	ENSG00000034677
GDI2	2665	P50395		ENSG00000057608
RNF19A	25897		E5RJH6	ENSG00000034677
GDI2	2665		Q5SX87	ENSG00000057608
GDI2	2665		Q5SX86	ENSG00000057608
TMED7	51014		G3V2Y2	ENSG00000134970
CREB5	9586		H9KVC5	ENSG00000146592
GDI2	2665		V9GYF8	ENSG00000057608
TAF11L6			A0A1W2PP81	ENSG00000284042
GDI2	2665		Q5SX90	ENSG00000057608
PRC1	9055	O43663		ENSG00000198901
MINAR2	100127206	P59773		ENSG00000186367
GDI2	2665		V9GYJ7	ENSG00000057608
EMC9	51016		H0YKG4	ENSG00000100908
CYP2F1	1572	P24903		ENSG00000197446
EVA1A	84141	Q9H8M9		ENSG00000115363
CYP2F1	1572		A0A075B795	ENSG00000197446
CYP2F1	1572		H0YGI9	ENSG00000197446
EVA1A	84141		B8ZZF5	ENSG00000115363
PRC1	9055		H3BSJ8	ENSG00000198901
EVA1A	84141		C9J5M4	ENSG00000115363
CREB5	9586		C9JN33	ENSG00000146592
EVA1A	84141		C9JX09	ENSG00000115363
PRC1	9055		G3V3N7	ENSG00000198901
PRC1	9055		H0YNE4	ENSG00000198901
CREB5	9586		H0YFV2	ENSG00000146592
RAD18			H7C3I2	ENSG00000070950
PRC1	9055		H0YL53	ENSG00000198901
CEP55	55165	Q53EZ4		ENSG00000138180
CEP55	55165		H0Y432	ENSG00000138180
MYBPC1	4604		F8W1Z9	ENSG00000196091
LYPD5	284348	Q6UWN5		ENSG00000159871
PRC1	9055		H0YM42	ENSG00000198901
RAB2A	5862	P61019	A0A024R7V6	ENSG00000104388
PRC1	9055		H0YLA0	ENSG00000198901
RAB2A	5862	P61019		ENSG00000104388
FFAR4	338557	Q5NUL3		ENSG00000186188
NSRP1	84081	Q9H0G5		ENSG00000126653
FFAR4	338557		S4R3L2	ENSG00000186188
RAB2A	5862		E9PKL7	ENSG00000104388
NSRP1	84081		J3KT62	ENSG00000126653
LYPD5	284348		M0QYY3	ENSG00000159871
LYPD5	284348		M0R1J4	ENSG00000159871
NSRP1	84081		H7BYM1	ENSG00000126653
RAB2A	5862		H0YD31	ENSG00000104388
NSRP1	84081		J3QS82	ENSG00000126653
ABCB7	22	O75027		ENSG00000131269
NSRP1	84081		J3QLV5	ENSG00000126653
RAB2A	5862		A0A1D5RMT4	ENSG00000104388
RAB2A	5862		H0YDL5	ENSG00000104388
NSRP1	84081		K7EK40	ENSG00000126653
RAB2A	5862		H7C125	ENSG00000104388
NSRP1	84081		K7ERM9	ENSG00000126653
CABP5	56344	Q9NP86		ENSG00000105507
NSRP1	84081		K7EMD8	ENSG00000126653
SLC2A5	6518	P22732		ENSG00000142583
NSRP1	84081		K7EQJ6	ENSG00000126653
ARSA	410		A0A0C4DFZ2	ENSG00000100299
SLC2A5	6518	P22732	A0A140VJK5	ENSG00000142583
NSRP1	84081		A0A024QZ33	ENSG00000126653
ABCB7	22	O75027	A0A0S2Z2Z3	ENSG00000131269
RAD18		Q9NS91		ENSG00000070950
PDE6C	5146	P51160		ENSG00000095464
ABCB7	22		A0A590UJS8	ENSG00000131269
RAD18			F8WE49	ENSG00000070950
ABCB7	22		A0A2R8Y473	ENSG00000131269
RAD18			H7C0A5	ENSG00000070950
SLC2A5	6518		K7EIT1	ENSG00000142583
RAD18			F8WAZ7	ENSG00000070950
RAD18			F8WFA6	ENSG00000070950
ABCB7	22		A0A5F9ZA98	ENSG00000131269
RAD18			C9J0Q4	ENSG00000070950
SLC2A5	6518		K7EJZ0	ENSG00000142583
ARSA	410	P15289		ENSG00000100299
SLC2A5	6518		K7EQI3	ENSG00000142583
SLC2A5	6518		K7EJR1	ENSG00000142583
ABCB7	22		A0A087WW65	ENSG00000131269
PSME2	5721		H0YM70	ENSG00000100911
ABCB7	22		B4DGL8	ENSG00000131269
ABCB7	22		A0A2R8YF35	ENSG00000131269
PSME2	5721	Q9UL46	Q86SZ7	ENSG00000100911
ABCB7	22		E9PJR8	ENSG00000131269
ABCB7	22		E9PNQ5	ENSG00000131269
ABCB7	22		A0A2R8Y3N2	ENSG00000131269
CDC14B	8555	O60729		ENSG00000081377
EVC2	132884		A0A0C4DGE7	ENSG00000173040
CDC14B	8555		H7C3U8	ENSG00000081377
AGTR2	186	P50052		ENSG00000180772
PSME2	5721		A0A087X1Z3	ENSG00000100911
FRA10AC1	118924	Q70Z53		ENSG00000148690
EVC2	132884	Q86UK5		ENSG00000173040
ZFP28	140612	Q8NHY6		ENSG00000196867
TMEM191C	645426		A0A1B0GTE4	ENSG00000206140
EVC2	132884		E9PFT2	ENSG00000173040
ZFP28	140612		K7EL00	ENSG00000196867
CDC14B	8555		H0Y577	ENSG00000081377
CDC14B	8555		Q5JU07	ENSG00000081377
TMEM191C	645426			ENSG00000206140
TMEM191C	645426		A0A1B0GV61	ENSG00000206140
TMEM191C	645426	A6NGB0		ENSG00000206140
TMEM191C	645426		A0A0D9SEH3	ENSG00000206140
NXN	64359	Q6DKJ4		ENSG00000167693
NXN	64359		I3L4V6	ENSG00000167693
TMEM191C	645426		A0A1B0GTY7	ENSG00000206140
SAMD3	154075	Q8N6K7		ENSG00000164483
SH3GL3	6457	Q99963		ENSG00000140600
KRTDAP	388533	P60985		ENSG00000188508
LGI1	9211		A0A0D9SFS5	ENSG00000108231
SAMD3	154075		H0YEH9	ENSG00000164483
SH3GL3	6457		H3BRH8	ENSG00000140600
SAMD3	154075		E9PR45	ENSG00000164483
HECW1	23072	Q76N89		ENSG00000002746
HNRNPLL	92906	Q8WVV9	A0A0S2Z6K1	ENSG00000143889
ITGA9	3680		E9PDS3	ENSG00000144668
NXN	64359		A0A0C4DGI2	ENSG00000167693
PSME2	5721		H0YLG1	ENSG00000100911
PSME2	5721		H0YLD2	ENSG00000100911
HNRNPLL	92906	Q8WVV9		ENSG00000143889
ADHFE1	137872	Q8IWW8		ENSG00000147576
PSME2	5721		H0YKU2	ENSG00000100911
SAMD3	154075		E9PPN0	ENSG00000164483
LHX3	8022	Q9UBR4	F1T0D9	ENSG00000107187
HNRNPLL	92906		H7BXH8	ENSG00000143889
SAMD3	154075		E9PR28	ENSG00000164483
LHX3	8022	Q9UBR4	F1T0D5	ENSG00000107187
SAMD3	154075		E9PS85	ENSG00000164483
HNRNPLL	92906		H7C464	ENSG00000143889
SAMD3	154075		E9PRU9	ENSG00000164483
ERAP2	64167	Q6P179		ENSG00000164308
LHX3	8022		F1T0D7	ENSG00000107187
HECW1	23072		H7C3Q2	ENSG00000002746
ERAP2	64167		D6RGW0	ENSG00000164308
HNRNPLL	92906		C9JJZ7	ENSG00000143889
RNF31	55072		H0YNJ0	ENSG00000092098
RGS11	8786	O94810	Q4TT70	ENSG00000076344
ITGA9	3680	Q13797		ENSG00000144668
ITGA9	3680		H7C2L1	ENSG00000144668
ERAP2	64167		D6RF46	ENSG00000164308
MOB3B	79817	Q86TA1		ENSG00000120162
ERAP2	64167		H0YAL8	ENSG00000164308
HNRNPLL	92906		C9IYN3	ENSG00000143889
ZDHHC9	51114	Q9Y397		ENSG00000188706
RAB36	9609	O95755		ENSG00000100228
HNRNPLL	92906		V9GYK2	ENSG00000143889
ZDHHC9	51114		H0Y6K6	ENSG00000188706
RAB36	9609		H7C0Z1	ENSG00000100228
TEFM	79736	Q96QE5		ENSG00000172171
HNRNPLL	92906		B7WPG3	ENSG00000143889
ZDHHC9	51114		Q5JYE8	ENSG00000188706
H1-0	3005	P07305		ENSG00000189060
ERAP2	64167		H0Y9X9	ENSG00000164308
CLDN5	7122		D3DX19	ENSG00000184113
CLDN5	7122	O00501		ENSG00000184113
TEFM	79736		J3KTG7	ENSG00000172171
ZSCAN2	54993		F5H4P1	ENSG00000176371
LGI1	9211		A0A0D9SFU4	ENSG00000108231
FAM227A	646851	F5H4B4		ENSG00000184949
FAM227A	646851		A0A2R8YCE3	ENSG00000184949
FAM227A	646851		A0A0A0MRD0	ENSG00000184949
RNF31	55072		H0YM57	ENSG00000092098
LGI1	9211		A0A0D9SFE3	ENSG00000108231
NCR1	9437		A0A0A0MQZ0	ENSG00000189430
STPG4	285051		H7C3W9	ENSG00000239605
NCR1	9437		M0QYD1	ENSG00000189430
STPG4	285051	Q8N801		ENSG00000239605
NCR1	9437		A0A0A0MTU0	ENSG00000189430
ZSCAN2	54993	Q7Z7L9		ENSG00000176371
RNF31	55072		H0YNK5	ENSG00000092098
ZSCAN2	54993		F5H789	ENSG00000176371
NCR1	9437	O76036		ENSG00000189430
NCR1	9437		A0A0A0MR94	ENSG00000189430
ZSCAN2	54993		F5H1K4	ENSG00000176371
ZSCAN2	54993	Q7Z7L9	A0A024RC69	ENSG00000176371
EFHB	151651	Q8N7U6		ENSG00000163576
ZSCAN2	54993		F8W6Y9	ENSG00000176371
LGI1	9211	O95970	A0A0S2Z4S7	ENSG00000108231
ZSCAN2	54993		F5H2D8	ENSG00000176371
RNF31	55072		H0YM13	ENSG00000092098
LGI1	9211		A0A0D9SFH6	ENSG00000108231
LGI1	9211		A0A1B0GUD3	ENSG00000108231
RNF31	55072		H0YNC1	ENSG00000092098
ADHFE1	137872		F2Z3E5	ENSG00000147576
LGI1	9211	O95970		ENSG00000108231
ZSCAN2	54993		A0A0C4DFQ3	ENSG00000176371
LGI1	9211		A0A1B0GVF6	ENSG00000108231
LGI1	9211		A0A1B0GWB4	ENSG00000108231
ADHFE1	137872		B4DV11	ENSG00000147576
EFHB	151651		H9KV82	ENSG00000163576
LGI1	9211		A0A1B0GVP2	ENSG00000108231
PNO1	56902	Q9NRX1		ENSG00000115946
LGI1	9211		A0A1B0GTM5	ENSG00000108231
EFHB	151651		H7C0U4	ENSG00000163576
LGI1	9211		A0A1B0GV33	ENSG00000108231
PNO1	56902		F8WBJ6	ENSG00000115946
LGI1	9211	O95970	A0A0S2Z4X3	ENSG00000108231
TMPPE	643853	Q6ZT21		ENSG00000188167
ZNF470	388566	Q6ECI4		ENSG00000197016
RGS11	8786		H7C5Z0	ENSG00000076344
ZNF470	388566		M0R0Q6	ENSG00000197016
ZSCAN2	54993		F5GZ04	ENSG00000176371
ZNF470	388566		M0R2Y9	ENSG00000197016
ZSCAN2	54993		F5H3F3	ENSG00000176371
ADHFE1	137872		F2Z3D8	ENSG00000147576
RGS11	8786	O94810		ENSG00000076344
ZSCAN2	54993		F5GY18	ENSG00000176371
ADHFE1	137872		F2Z2N0	ENSG00000147576
ADHFE1	137872		B4DFI7	ENSG00000147576
SUZ12	23512	Q15022		ENSG00000178691
ZNF586	54807	Q9NXT0		ENSG00000083828
UTP14A	10813	Q9BVJ6		ENSG00000156697
SUZ12	23512		J3QQW9	ENSG00000178691
CDNF	441549	Q49AH0		ENSG00000185267
ZNF586	54807		A0A494BZW3	ENSG00000083828
ZNF586	54807		M0QZ99	ENSG00000083828
ZNF586	54807		M0R166	ENSG00000083828
ZNF586	54807		M0R336	ENSG00000083828
RRS1		Q15050		ENSG00000179041
UTP14A	10813		X6RJY0	ENSG00000156697
MRPL46	26589	Q9H2W6		ENSG00000259494
SNX2	6643	O60749		ENSG00000205302
MRPL46	26589		A0A087WT51	ENSG00000259494
CCL23	6368	P55773		ENSG00000274736
CCL23	6368		A0A087WV09	ENSG00000274736
MRPL46	26589		H0YN64	ENSG00000259494
BCORL1	63035		A0A087X1F0	ENSG00000085185
MRPL46	26589		A0A087WT90	ENSG00000259494
BCORL1	63035		V9GYD4	ENSG00000085185
SNX2	6643		D6RBT1	ENSG00000205302
HNRNPD	3184	Q14103	A1LU37	ENSG00000138668
RGL4	266747		E9PH21	ENSG00000159496
HNRNPD	3184	Q14103	A0A024RDF4	ENSG00000138668
SNX2	6643		D6RC15	ENSG00000205302
HNRNPD	3184		H0YA96	ENSG00000138668
HNRNPD	3184	Q14103	A0A024RDB4	ENSG00000138668
NR6A1	2649	Q15406	F1D8S0	ENSG00000148200
ANLN	54443	Q9NQW6	A0A024RA49	ENSG00000011426
NR6A1	2649	Q15406	F1DAM1	ENSG00000148200
HNRNPD	3184		D6RBP9	ENSG00000138668
HNRNPD	3184		H0Y8G5	ENSG00000138668
ANLN	54443	Q9NQW6		ENSG00000011426
NR6A1	2649	Q15406		ENSG00000148200
HNRNPD	3184		D6RAF8	ENSG00000138668
ANLN	54443		C9JJT6	ENSG00000011426
HNRNPD	3184		D6RF44	ENSG00000138668
NR6A1	2649		C9JDI9	ENSG00000148200
ANLN	54443		C9J0G4	ENSG00000011426
HNRNPD	3184		D6RBQ9	ENSG00000138668
HNRNPD	3184		D6RD83	ENSG00000138668
ANLN	54443		H7C167	ENSG00000011426
BCORL1	63035	Q5H9F3		ENSG00000085185
ANLN	54443		H7C0Y6	ENSG00000011426
ANLN	54443		H7C3R2	ENSG00000011426
